currdate,vol.pct.all,vol.pct.ma.all
5/12/2010,0.569378834,0.534363426
5/13/2010,0.576048133,0.534790913
5/14/2010,0.50549481,0.534868851
5/17/2010,0.513582643,0.534783614
5/18/2010,0.543627522,0.534198204
5/19/2010,0.569536246,0.535610279
5/20/2010,0.615182384,0.540061293
5/21/2010,0.57233957,0.543840711
5/24/2010,0.511006418,0.545126814
5/25/2010,0.579942187,0.550155145
5/26/2010,0.589506128,0.552891204
5/27/2010,0.586029389,0.555323691
6/1/2010,0.492084338,0.554179714
6/2/2010,0.525666192,0.557253733
6/3/2010,0.535810115,0.557574996
6/4/2010,0.50932379,0.554968753
6/7/2010,0.500055481,0.551463721
6/8/2010,0.572584899,0.550772988
6/9/2010,0.57170511,0.550474507
6/10/2010,0.543296222,0.549110021
6/11/2010,0.517097353,0.546495947
6/14/2010,0.481568766,0.541771978
6/15/2010,0.590246578,0.546009567
6/16/2010,0.536292561,0.547145063
6/17/2010,0.550195467,0.54747346
6/18/2010,0.505988345,0.544296065
6/21/2010,0.552920905,0.541182991
6/22/2010,0.510832825,0.538107654
6/23/2010,0.520196107,0.538567138
6/24/2010,0.545556964,0.536847877
6/25/2010,0.489700903,0.531857616
6/28/2010,0.504760771,0.527794185
6/29/2010,0.515925262,0.528986231
6/30/2010,0.499867455,0.527696294
7/1/2010,0.465353393,0.524173458
7/2/2010,0.418093219,0.519611929
7/6/2010,0.487455104,0.518981911
7/7/2010,0.481502494,0.51442779
7/8/2010,0.52484796,0.512084933
7/9/2010,0.468749491,0.508357596
7/12/2010,0.48783157,0.506894307
7/13/2010,0.546012972,0.510116517
7/14/2010,0.510624299,0.506135403
7/15/2010,0.547554838,0.506698517
7/16/2010,0.510279032,0.504702696
7/19/2010,0.466049636,0.50270576
7/20/2010,0.558353195,0.502977375
7/21/2010,0.549377925,0.50490463
7/22/2010,0.543669026,0.506078276
7/23/2010,0.528301707,0.505215513
7/26/2010,0.549285664,0.508194751
7/27/2010,0.51227389,0.508570407
7/28/2010,0.563729772,0.510960632
7/29/2010,0.533366999,0.512635609
7/30/2010,0.527672166,0.515751548
8/2/2010,0.548869593,0.522290367
8/3/2010,0.577634279,0.526799326
8/4/2010,0.575386042,0.531493503
8/5/2010,0.600289337,0.535265572
8/6/2010,0.515001001,0.537578147
8/9/2010,0.574933713,0.541933254
8/10/2010,0.530356011,0.541150406
8/11/2010,0.583429187,0.544790651
8/12/2010,0.550236255,0.544924722
8/13/2010,0.5213749,0.545479515
8/16/2010,0.526716439,0.548512855
8/17/2010,0.536907558,0.547440573
8/18/2010,0.550012695,0.547472312
8/19/2010,0.538382519,0.547207986
8/20/2010,0.461140201,0.543849911
8/23/2010,0.504942381,0.541632747
8/24/2010,0.552779545,0.54365803
8/25/2010,0.510915903,0.541017336
8/26/2010,0.499377095,0.539317841
8/27/2010,0.456883776,0.535778421
8/30/2010,0.469231613,0.531796522
8/31/2010,0.484169844,0.527123301
9/1/2010,0.532163324,0.524962165
9/2/2010,0.55085971,0.522490683
9/3/2010,0.456487504,0.519565009
9/7/2010,0.54154482,0.517895564
9/8/2010,0.603467781,0.521551152
9/9/2010,0.53493368,0.519126377
9/10/2010,0.498134714,0.5165213
9/13/2010,0.569116911,0.518908401
9/14/2010,0.566640902,0.520904624
9/15/2010,0.582937329,0.523206112
9/16/2010,0.549636312,0.523187293
9/17/2010,0.545777351,0.523557035
9/20/2010,0.55275075,0.528137562
9/21/2010,0.583349323,0.532057909
9/22/2010,0.516686059,0.530253235
9/23/2010,0.55686625,0.532550752
9/24/2010,0.51510112,0.533336954
9/27/2010,0.518600583,0.536422794
9/28/2010,0.569413262,0.541431876
9/29/2010,0.575784996,0.546012634
9/30/2010,0.598055796,0.549307258
10/1/2010,0.562690684,0.549898806
10/4/2010,0.491938495,0.551671356
10/5/2010,0.57189578,0.553188904
10/6/2010,0.529953391,0.549513184
10/7/2010,0.57762539,0.55164777
10/8/2010,0.533701323,0.5534261
10/12/2010,0.521580486,0.551049279
10/13/2010,0.581389633,0.551786716
10/14/2010,0.559416131,0.550610656
10/15/2010,0.540260567,0.550141868
10/18/2010,0.491669313,0.547436467
10/19/2010,0.552596575,0.547428758
10/20/2010,0.547538708,0.545638227
10/21/2010,0.573835269,0.548495688
10/22/2010,0.510146655,0.546159708
10/25/2010,0.504054299,0.545607367
10/26/2010,0.544672347,0.546910955
10/27/2010,0.545889524,0.545734768
10/28/2010,0.545323951,0.544211716
10/29/2010,0.520772345,0.540347543
11/1/2010,0.53459685,0.538942852
11/2/2010,0.593372121,0.544014533
11/3/2010,0.596299529,0.54523472
11/4/2010,0.602016275,0.548837865
11/5/2010,0.582078229,0.549060507
11/8/2010,0.548766144,0.549813748
11/9/2010,0.587979368,0.553133692
11/10/2010,0.575500041,0.552839212
11/11/2010,0.294556296,0.53959622
11/12/2010,0.552796129,0.540222998
11/15/2010,0.532618053,0.542270435
11/16/2010,0.539501545,0.541615684
11/17/2010,0.537346806,0.541106089
11/18/2010,0.590939804,0.541961315
11/19/2010,0.602117482,0.546559857
11/22/2010,0.474037615,0.545059023
11/23/2010,0.565354142,0.546093112
11/24/2010,0.514718963,0.544534584
11/29/2010,0.497746782,0.542155726
11/30/2010,0.574500644,0.544842141
12/1/2010,0.592298855,0.547727241
12/2/2010,0.543028766,0.545210073
12/3/2010,0.47148033,0.538969113
12/6/2010,0.490394474,0.533388023
12/7/2010,0.53570813,0.531069518
12/8/2010,0.581620951,0.532712259
12/9/2010,0.544710579,0.530548819
12/10/2010,0.53051892,0.528299763
12/13/2010,0.481882029,0.53766605
12/14/2010,0.550920153,0.537572251
12/15/2010,0.549652582,0.538423978
12/16/2010,0.579820772,0.540439939
12/17/2010,0.530175654,0.540081381
12/20/2010,0.517410165,0.536404899
12/21/2010,0.551882479,0.533893149
12/22/2010,0.495064442,0.534944491
12/27/2010,0.235896818,0.518471625
12/28/2010,0.385084451,0.511989899
12/29/2010,0.479776568,0.511091388
12/30/2010,0.463513664,0.505542039
1/3/2011,0.50882459,0.501368326
1/4/2011,0.56421146,0.502427461
1/5/2011,0.610642779,0.509385583
1/6/2011,0.568941513,0.513312935
1/7/2011,0.543138996,0.513684478
1/10/2011,0.458448681,0.507525865
1/11/2011,0.513645327,0.505972602
1/12/2011,0.571325817,0.508012947
1/13/2011,0.570246443,0.512431168
1/14/2011,0.526004009,0.51118536
1/18/2011,0.52373204,0.509889333
1/19/2011,0.539546298,0.50787561
1/20/2011,0.539252922,0.508329473
1/21/2011,0.542821737,0.509600052
1/24/2011,0.504198016,0.507215829
1/25/2011,0.532184522,0.509071832
1/26/2011,0.517456068,0.523149795
