currdate,cusip.pct.all,cusip.pct.ma.all,cusip.pct.exmicro,cusip.pct.ma.exmicro,cusip.pct.round,cusip.pct.ma.round
9/11/2009,0.451729911,0.482125156,0.355824316,0.370490753,0.289948454,0.307093443
9/14/2009,0.453711426,0.481279458,0.349659864,0.369871557,0.276504298,0.304627366
9/15/2009,0.506676745,0.481570192,0.396895787,0.370970345,0.342511013,0.30556636
9/16/2009,0.488537952,0.480119896,0.399677246,0.370421292,0.324634656,0.305309362
9/17/2009,0.4890568,0.479406255,0.390202703,0.369654131,0.31223176,0.303766384
9/18/2009,0.497760358,0.479174723,0.368486352,0.367434276,0.270501836,0.299357984
9/21/2009,0.496038035,0.480571413,0.379428571,0.369300442,0.309352518,0.30112079
9/22/2009,0.522587016,0.481855432,0.424361493,0.371420207,0.354562738,0.302859767
9/23/2009,0.498313878,0.48124337,0.413570275,0.371879373,0.342553191,0.304298939
9/24/2009,0.484538717,0.480524981,0.420266667,0.372851506,0.330078125,0.304646175
9/25/2009,0.458412872,0.478917053,0.369405099,0.372748575,0.309255079,0.305090387
9/28/2009,0.475960171,0.480191841,0.373116335,0.376272813,0.334605598,0.309720667
9/29/2009,0.49987209,0.481206449,0.382702703,0.378387356,0.316933638,0.311893316
9/30/2009,0.503364389,0.482993572,0.400498753,0.380780052,0.32744925,0.314350998
10/1/2009,0.504,0.483826654,0.4,0.381707887,0.346076459,0.314551126
10/2/2009,0.467697907,0.48258915,0.364654636,0.380537175,0.295953757,0.313183401
10/5/2009,0.474434876,0.486206937,0.377574371,0.385836844,0.30334728,0.315501603
10/6/2009,0.486351114,0.487453976,0.408762887,0.388142767,0.328316087,0.31808762
10/7/2009,0.466666667,0.485614895,0.387788779,0.388424966,0.324731183,0.318592092
10/8/2009,0.489424364,0.485756764,0.404976178,0.388392651,0.321942446,0.318074468
10/9/2009,0.450708383,0.485705688,0.322108346,0.386706852,0.256865913,0.316420341
10/13/2009,0.516216885,0.488830961,0.391133558,0.388780537,0.29589372,0.317389812
10/14/2009,0.482893706,0.487641809,0.367015099,0.387286502,0.316258352,0.316077179
10/15/2009,0.474303247,0.486930074,0.411668484,0.387886064,0.34439834,0.317065363
10/16/2009,0.465044743,0.485729471,0.340052016,0.38537853,0.274406332,0.315174092
10/19/2009,0.464509111,0.484066909,0.356037152,0.38475607,0.279430789,0.31562054
10/20/2009,0.468541821,0.482692098,0.366173121,0.384093297,0.321237994,0.316214814
10/21/2009,0.478645438,0.480495019,0.374186551,0.38158455,0.327796235,0.314876488
10/22/2009,0.476354029,0.479397027,0.371300949,0.379471084,0.290868095,0.312292234
10/23/2009,0.447925487,0.477566365,0.330995792,0.37500754,0.275862069,0.309581431
10/26/2009,0.471030043,0.478197224,0.333743842,0.373224478,0.257844475,0.307010901
10/27/2009,0.49643403,0.479220917,0.3872,0.373928661,0.323958333,0.306478537
10/28/2009,0.478329393,0.478143782,0.373407202,0.373463886,0.309954751,0.306129593
