currdate,cusip.pct.all,cusip.pct.ma.all
4/15/2010,0.466065615,0.45908226
4/16/2010,0.422562141,0.457121603
4/19/2010,0.456343973,0.457674809
4/20/2010,0.461805556,0.457521571
4/21/2010,0.46383296,0.456323565
4/22/2010,0.452737603,0.455603958
4/23/2010,0.448285554,0.454623628
4/26/2010,0.482294264,0.456793003
4/27/2010,0.467855349,0.45811974
4/28/2010,0.46560293,0.458490231
4/29/2010,0.466684155,0.458027381
4/30/2010,0.437142078,0.458342154
5/3/2010,0.444001064,0.457861011
5/4/2010,0.437162683,0.456016893
5/5/2010,0.437517091,0.454345501
5/6/2010,0.437481437,0.452876746
5/7/2010,0.422263109,0.452667382
5/10/2010,0.447062009,0.452504354
5/11/2010,0.470234987,0.452626231
5/12/2010,0.457902893,0.452241873
5/13/2010,0.453340403,0.451605612
5/14/2010,0.422146314,0.451584821
5/17/2010,0.459931235,0.451764184
5/18/2010,0.455975641,0.451472688
5/19/2010,0.453040103,0.450933045
5/20/2010,0.458797933,0.451236062
5/21/2010,0.433686623,0.450506115
5/24/2010,0.44750386,0.448766595
5/25/2010,0.46389325,0.44856849
5/26/2010,0.480759093,0.449326298
5/27/2010,0.481452456,0.450064713
6/1/2010,0.450443191,0.450729769
6/2/2010,0.464247021,0.451742067
6/3/2010,0.472604664,0.453514166
6/4/2010,0.449056604,0.454091141
6/7/2010,0.437021389,0.454068139
6/8/2010,0.462682603,0.456089114
6/9/2010,0.44392779,0.455932403
6/10/2010,0.471640969,0.456002702
6/11/2010,0.433018004,0.454758457
6/14/2010,0.469530201,0.455567947
6/15/2010,0.459675341,0.457444399
6/16/2010,0.447453083,0.456820491
6/17/2010,0.459099387,0.456976678
6/18/2010,0.412991657,0.454974256
6/21/2010,0.449060598,0.454487389
6/22/2010,0.487927325,0.457199424
6/23/2010,0.457142857,0.457681374
6/24/2010,0.459459459,0.457459685
6/25/2010,0.406322506,0.453737855
6/28/2010,0.454771098,0.452403787
6/29/2010,0.438789178,0.451821087
6/30/2010,0.46201232,0.451709352
7/1/2010,0.460194175,0.451088827
7/2/2010,0.365641953,0.446918095
7/6/2010,0.440218878,0.447077969
7/7/2010,0.471246422,0.44750616
7/8/2010,0.468691713,0.448744356
7/9/2010,0.421144351,0.446219525
7/12/2010,0.430281102,0.44608268
7/13/2010,0.45523362,0.445367851
7/14/2010,0.455204557,0.445144312
7/15/2010,0.453472413,0.445445278
