currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
4/21/2009,0.634545368,0.594102316,0.320475452,0.610581831,0.646176858,0.594163714,0.644549723,0.595628852,0.648219323,0.556721309
4/22/2009,0.599539332,0.595769329,0.586350117,0.608527338,0.591540212,0.595837989,0.626562959,0.598177077,0.475005214,0.555178334
4/23/2009,0.58070889,0.593762451,0.674695853,0.609363766,0.523797669,0.59217632,0.616613785,0.596410322,0.528641664,0.555052826
4/24/2009,0.598506564,0.592174479,0.820564563,0.620393793,0.594283518,0.590846384,0.600100867,0.593834294,0.488578781,0.553030451
4/27/2009,0.599170378,0.591229433,0.399545397,0.607071451,0.603035292,0.591811006,0.587931966,0.591136164,0.696670155,0.557002257
4/28/2009,0.633882822,0.593710182,0.549851694,0.59830726,0.656592963,0.594838088,0.629708942,0.59376764,0.607038332,0.565341128
4/29/2009,0.617287503,0.597594233,0.612147197,0.599597842,0.64109403,0.598283627,0.61259734,0.597578448,0.549275947,0.571823269
4/30/2009,0.665770703,0.601039803,0.641358148,0.601174967,0.681913291,0.602681501,0.641591098,0.600137252,0.715469072,0.576557332
5/1/2009,0.538201731,0.597344714,0.535816619,0.597063411,0.55476139,0.600069689,0.535700634,0.59689928,0.491548421,0.568048114
5/5/2009,0.643604696,0.600190098,0.532321624,0.590809804,0.605945651,0.599684656,0.680788059,0.602885683,0.681718108,0.575945525
5/6/2009,0.6343644,0.60165335,0.679602288,0.590844521,0.61662437,0.601105248,0.642047787,0.603603269,0.633855233,0.58251961
5/7/2009,0.64473659,0.605561984,0.679985764,0.595682492,0.618837637,0.600896713,0.656934796,0.609670631,0.64088315,0.590766426
5/8/2009,0.591346881,0.607927005,0.629071398,0.597508306,0.539614043,0.600248824,0.611757787,0.613760624,0.644744471,0.595764683
5/11/2009,0.534980826,0.603089267,0.434104151,0.588552744,0.559551473,0.595713699,0.540210913,0.609133225,0.477074809,0.590461404
5/12/2009,0.597659655,0.604762767,0.583379094,0.582801385,0.605193957,0.598863281,0.602474247,0.6112185,0.550593458,0.590205462
5/13/2009,0.615767677,0.605536391,0.663769065,0.58552868,0.662856426,0.602340178,0.612133728,0.612046275,0.372558486,0.576684417
5/14/2009,0.626552826,0.607433551,0.699386917,0.591949886,0.599056477,0.602881317,0.649862927,0.615568119,0.502385695,0.569519455
5/15/2009,0.555900134,0.605741677,0.66377149,0.588106679,0.512763074,0.598651872,0.591291691,0.617260978,0.476815933,0.566192503
5/18/2009,0.593390682,0.603518831,0.688192426,0.597211899,0.561974023,0.595737057,0.574387831,0.612514766,0.706915188,0.570094812
5/19/2009,0.592286027,0.604910184,0.601891902,0.599814058,0.57516312,0.597538774,0.592371245,0.612480916,0.643799358,0.57658954
5/20/2009,0.618399807,0.604102906,0.604015201,0.613991045,0.618377594,0.59614881,0.637189434,0.612112902,0.52449722,0.570403435
5/21/2009,0.611954373,0.604723658,0.609696614,0.61515837,0.568999191,0.595021759,0.648166448,0.613193076,0.600435249,0.576674936
5/22/2009,0.5336487,0.602370649,0.683983973,0.615622776,0.495927529,0.593628252,0.486184402,0.606671607,0.643357825,0.582410745
5/26/2009,0.57761878,0.60132626,0.532778356,0.601233466,0.598589767,0.593843565,0.578810025,0.605607065,0.520039654,0.583983788
5/27/2009,0.610910677,0.601913274,0.682063345,0.615359363,0.598640637,0.593623832,0.614439515,0.606932443,0.600501875,0.579175374
5/28/2009,0.618912747,0.601164771,0.728198021,0.62427668,0.610782046,0.591333286,0.604439488,0.60566897,0.622239247,0.57993542
5/29/2009,0.572185886,0.59890969,0.620888983,0.624713769,0.56661646,0.587609408,0.546595359,0.602368871,0.638351388,0.584389192
6/1/2009,0.626924324,0.596967371,0.755363283,0.630414026,0.607359409,0.583881714,0.61346876,0.600962754,0.683061615,0.582768819
6/2/2009,0.600160247,0.600065297,0.688954085,0.638070899,0.574818575,0.584884573,0.60631298,0.604493371,0.607146555,0.588548726
6/3/2009,0.573149208,0.596542522,0.599678508,0.641438743,0.597731362,0.584473858,0.531750354,0.597041486,0.611778087,0.585051725
6/4/2009,0.625383686,0.596093487,0.613591061,0.638138182,0.62157605,0.584721442,0.634538129,0.596666003,0.60306847,0.583512387
6/5/2009,0.539720061,0.59084266,0.556730613,0.631975424,0.51794879,0.579677,0.548471083,0.591242817,0.584125504,0.580674504
6/8/2009,0.543783213,0.588464477,0.508572933,0.625950501,0.546212244,0.58000691,0.529103991,0.587110127,0.597054235,0.578289993
6/9/2009,0.573950469,0.590412959,0.640438861,0.636267236,0.549961689,0.579527421,0.576677892,0.588933476,0.59585836,0.58422917
6/10/2009,0.563383806,0.588699166,0.59245557,0.63672106,0.549951311,0.576765289,0.560210686,0.586820298,0.61172122,0.587285558
6/11/2009,0.589806253,0.587401095,0.651515701,0.636108392,0.578265623,0.572535748,0.599137043,0.586170464,0.566751249,0.596995196
6/12/2009,0.545700338,0.583358471,0.631083383,0.632693215,0.568205805,0.570993215,0.536813745,0.580518005,0.46973287,0.595362555
6/15/2009,0.555893656,0.583358147,0.356167186,0.617313,0.506329136,0.570671518,0.573732328,0.579640037,0.668330591,0.604938288
6/16/2009,0.621219991,0.584749612,0.656285817,0.61571767,0.598792383,0.572512436,0.65020743,0.583431017,0.504763565,0.594830707
6/17/2009,0.620206262,0.586145624,0.47643585,0.609444867,0.617872792,0.57464792,0.648097868,0.586217348,0.489890895,0.587135284
6/18/2009,0.583379261,0.584394597,0.648061282,0.611647171,0.560377387,0.571747909,0.5979453,0.584255141,0.535058145,0.58766333
6/19/2009,0.581250696,0.582859413,0.540868481,0.608205765,0.631275722,0.574861736,0.53553936,0.578623787,0.600696193,0.587676377
6/22/2009,0.604071227,0.586380539,0.368777976,0.592445465,0.641107299,0.582120724,0.583869387,0.583508036,0.69255419,0.590136195
6/23/2009,0.591293734,0.587064287,0.699089854,0.60076104,0.610301848,0.582706328,0.562586509,0.58269686,0.564633032,0.592365864
6/24/2009,0.587945451,0.585916026,0.574670932,0.595391419,0.559528659,0.580750729,0.616643214,0.582807045,0.553791775,0.590030359
6/25/2009,0.57706786,0.583823781,0.556696423,0.586816339,0.606796892,0.580551472,0.556507333,0.580410438,0.52312759,0.585074777
6/26/2009,0.54504279,0.582466627,0.556604847,0.583602132,0.606732784,0.582557288,0.514714707,0.578816405,0.405490767,0.573431745
6/29/2009,0.534280501,0.577834435,0.574497603,0.574558848,0.536175141,0.578998074,0.532770009,0.574781467,0.497941534,0.564175741
6/30/2009,0.573276632,0.576490255,0.504484488,0.565335368,0.606692504,0.580591771,0.556666132,0.572299125,0.544668629,0.561051845
7/1/2009,0.568134162,0.576239502,0.742767633,0.572489825,0.561586128,0.578784509,0.552101925,0.573316704,0.420053924,0.551465637
7/2/2009,0.530752029,0.571507919,0.758686586,0.579744601,0.610715528,0.578241483,0.443843378,0.563781966,0.431528755,0.542888651
7/6/2009,0.509341251,0.569988979,0.471368489,0.575476495,0.496331842,0.577160636,0.527531371,0.56273498,0.460402249,0.536702488
7/7/2009,0.592871271,0.572443382,0.710723474,0.585584022,0.644769351,0.582088491,0.54064565,0.563312063,0.460007513,0.529850152
7/8/2009,0.596201859,0.573555951,0.640329226,0.58557854,0.595624572,0.584371635,0.586734124,0.563814875,0.622798073,0.531197138
7/9/2009,0.577626429,0.574268083,0.502295854,0.581070554,0.585725464,0.586160343,0.581568593,0.56488277,0.594344041,0.530328279
7/10/2009,0.568853279,0.573220434,0.509034512,0.573946495,0.625077996,0.588500962,0.555802305,0.562716033,0.415390201,0.522760227
7/13/2009,0.655444026,0.578707618,0.757949551,0.580289803,0.69618305,0.594899824,0.583438531,0.565047273,0.581379751,0.528342571
7/14/2009,0.597565478,0.580791209,0.721006516,0.59853177,0.591423661,0.59915455,0.594388057,0.566080059,0.535090297,0.521680556
7/15/2009,0.613580953,0.580409257,0.812431778,0.606339068,0.597743746,0.599102118,0.578116626,0.562475519,0.560640304,0.524474393
7/16/2009,0.761248626,0.587461376,0.857232921,0.625378921,0.789069313,0.607661944,0.703974294,0.56526934,0.712254541,0.535592575
7/17/2009,0.653223834,0.590953604,0.815564483,0.633754081,0.67285231,0.61328569,0.575749818,0.564159566,0.585138398,0.538096588
7/20/2009,0.535366563,0.588659398,0.745532085,0.643987262,0.524481894,0.607945999,0.472062823,0.560985739,0.577295966,0.536926576
7/21/2009,0.59816434,0.588364053,0.592728396,0.655184783,0.594026172,0.605591943,0.588603087,0.561222424,0.655287933,0.535063264
7/22/2009,0.616887164,0.589643725,0.737653554,0.657112968,0.596543479,0.604904024,0.585842859,0.562385242,0.655851234,0.539624174
7/23/2009,0.60756173,0.590624539,0.704940248,0.663626433,0.625927581,0.60822397,0.573729309,0.560239546,0.588345711,0.541351871
7/24/2009,0.576797077,0.590611,0.677365001,0.669659862,0.513238488,0.60354605,0.585883198,0.56170834,0.618980625,0.546144522
7/27/2009,0.565785307,0.591648125,0.362436315,0.659951436,0.599602346,0.603189528,0.554738231,0.563709516,0.635999404,0.557669954
7/28/2009,0.584394417,0.594153821,0.534732146,0.657963163,0.551773436,0.603969443,0.616700724,0.567906052,0.565729016,0.561059328
7/29/2009,0.597310017,0.595355491,0.494248975,0.657451387,0.576065849,0.60243811,0.637968307,0.57197116,0.578782736,0.562765034
7/30/2009,0.609254754,0.59741152,0.677612126,0.654193612,0.58872019,0.603794813,0.62288552,0.57551034,0.576345201,0.570579597
8/3/2009,0.622899692,0.602018903,0.71841823,0.652180194,0.575488421,0.602033458,0.641476877,0.585392015,0.581542965,0.578080308
8/4/2009,0.61580171,0.607341926,0.661291534,0.661676346,0.620512492,0.60824249,0.610339139,0.589532404,0.591196827,0.584620037
8/5/2009,0.598181609,0.607607443,0.633570955,0.65781872,0.602729536,0.6061405,0.588415504,0.591920896,0.596618971,0.59145061
8/6/2009,0.620404109,0.608817556,0.536925203,0.652648519,0.581852968,0.60545192,0.667057595,0.59593707,0.60959162,0.590790287
8/7/2009,0.637743746,0.611823422,0.692055451,0.662136499,0.598117479,0.60607152,0.644881644,0.599102722,0.667317743,0.594438972
8/10/2009,0.504461815,0.608603848,0.54210713,0.66379013,0.48349649,0.598992445,0.524627018,0.597543958,0.429896205,0.595164272
8/11/2009,0.575787457,0.60462102,0.573712615,0.654578283,0.578212326,0.593093909,0.574518559,0.597097959,0.573660368,0.594778303
8/12/2009,0.607052115,0.605095352,0.50655752,0.643855833,0.649704501,0.596007951,0.594361103,0.597096612,0.542904884,0.595169033
8/13/2009,0.603829528,0.60460778,0.594122345,0.632940362,0.612310699,0.596736298,0.610824489,0.598732005,0.530337537,0.593653894
