currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
11/19/2013,0.440343914,0.433890881,0.366435105,0.411392685,0.365539122,0.39033674,0.479570609,0.444378988,0.48026083,0.474142853
11/20/2013,0.448412317,0.43504884,0.38811194,0.408474192,0.391460082,0.390724106,0.441213257,0.444584651,0.537728792,0.477951957
11/21/2013,0.422959841,0.432803492,0.455627743,0.405767881,0.362668258,0.387428013,0.471678514,0.445290214,0.403434965,0.4715335
11/22/2013,0.421489473,0.431837635,0.420232463,0.402558087,0.401393514,0.386064779,0.454190172,0.446800406,0.402750131,0.468228974
11/25/2013,0.394984087,0.431118706,0.371616514,0.40259557,0.347936884,0.387077864,0.39815914,0.443883716,0.447623333,0.468070243
11/26/2013,0.442885281,0.432709646,0.348954879,0.396416453,0.414677134,0.389125843,0.389824751,0.442933206,0.554293832,0.474350199
11/27/2013,0.35483592,0.428433557,0.264255983,0.389674622,0.280810057,0.382230329,0.386576167,0.439674312,0.460817827,0.474057472
12/2/2013,0.421532686,0.426614106,0.480316263,0.392928697,0.396052302,0.380310377,0.416819441,0.438501958,0.42132834,0.469451323
12/3/2013,0.456475091,0.427247857,0.460328019,0.395648546,0.425677955,0.381803323,0.473380648,0.438350776,0.470340822,0.469498133
12/4/2013,0.412269916,0.425611384,0.350473518,0.393108955,0.343289921,0.38128024,0.453103182,0.437138346,0.443182357,0.465778837
12/5/2013,0.424537973,0.425675765,0.446217578,0.394618472,0.394059217,0.38164249,0.411536126,0.435102673,0.462460874,0.466664753
12/6/2013,0.387730318,0.422286557,0.315474167,0.388103436,0.368968635,0.378560754,0.409120585,0.432846797,0.4148169,0.462937171
12/9/2013,0.400260984,0.421843696,0.339790338,0.383866085,0.384568187,0.378305656,0.403622823,0.430971841,0.437331071,0.46528839
12/10/2013,0.424319064,0.42243957,0.335454872,0.380578414,0.398733797,0.379599812,0.440219854,0.433844039,0.468139672,0.464224884
12/11/2013,0.463375286,0.427775882,0.478364839,0.391053115,0.418757872,0.385994553,0.441857826,0.436637439,0.527532369,0.469685869
12/12/2013,0.428421183,0.421318875,0.385864057,0.385803014,0.367901077,0.377618965,0.441770124,0.429079912,0.498100608,0.466793692
12/13/2013,0.41786221,0.421030781,0.409973738,0.389376367,0.373155529,0.377759104,0.385677897,0.42629436,0.516304909,0.469030973
12/16/2013,0.368390124,0.417318975,0.283311689,0.383171599,0.32563188,0.37495911,0.413351227,0.42570728,0.38983798,0.462636853
12/17/2013,0.444163423,0.418848701,0.352828325,0.384681637,0.388771412,0.37704073,0.471566384,0.428664229,0.499605724,0.462433479
12/18/2013,0.44624649,0.421074779,0.410980157,0.383230609,0.426745432,0.378839913,0.44863749,0.431593811,0.479736726,0.465781403
12/19/2013,0.414329359,0.419774051,0.44188964,0.387003336,0.38924057,0.380024986,0.397806631,0.427505612,0.46593206,0.465064965
12/20/2013,0.349965656,0.414851718,0.436412364,0.389418357,0.327983481,0.376851156,0.311720068,0.421030953,0.373251258,0.456841088
