currdate,vol.pct.all,vol.pct.ma.all,vol.pct.exmicro,vol.pct.ma.exmicro,vol.pct.round,vol.pct.ma.round
6/4/2009,0.538124174,0.521694663,0.533678655,0.515906398,0.526308671,0.506241252
6/5/2009,0.476089389,0.518795316,0.47313844,0.513043966,0.467293025,0.503531158
6/8/2009,0.478427548,0.516716782,0.470373101,0.510761058,0.458044981,0.501179765
6/9/2009,0.517694967,0.518353573,0.510282857,0.5124815,0.496967795,0.503182501
6/10/2009,0.532513354,0.517713686,0.526123643,0.511746925,0.518639228,0.502368546
6/11/2009,0.549423892,0.517746293,0.545370265,0.511879623,0.543268647,0.502962797
6/12/2009,0.491045152,0.515931318,0.486808888,0.510045743,0.476412961,0.501242183
6/15/2009,0.482155296,0.51680295,0.475065085,0.510833152,0.459934366,0.501807963
6/16/2009,0.561220992,0.521326888,0.556721655,0.515600767,0.548674211,0.507081432
6/17/2009,0.50996656,0.519418316,0.505493246,0.514047454,0.498235095,0.505800438
6/18/2009,0.520764431,0.517073359,0.516121763,0.511770554,0.5110285,0.503836807
6/19/2009,0.449053094,0.512568947,0.441238431,0.507139262,0.427348168,0.499120856
6/22/2009,0.484511021,0.51468244,0.47682763,0.508896758,0.459469134,0.499728231
6/23/2009,0.488766687,0.515808666,0.480162102,0.510190526,0.462272017,0.501017711
6/24/2009,0.503824105,0.512025651,0.495973521,0.506296496,0.486251001,0.497149745
6/25/2009,0.534884113,0.511378768,0.529320493,0.50573488,0.520896603,0.496808017
6/26/2009,0.510538338,0.510922916,0.505772758,0.505261513,0.500474013,0.496431385
6/29/2009,0.480616585,0.50940056,0.471915877,0.503532865,0.45800423,0.493891171
6/30/2009,0.499951885,0.507161069,0.493846931,0.501190084,0.480587909,0.491182469
7/1/2009,0.504001532,0.505678656,0.500553055,0.49973942,0.491160969,0.489563576
7/2/2009,0.363281299,0.496936512,0.353792529,0.490745114,0.348223051,0.480659295
7/6/2009,0.472281839,0.496746134,0.463624908,0.490269437,0.456728835,0.480131086
7/7/2009,0.512659369,0.498457726,0.503211146,0.491911339,0.479635924,0.481210633
7/8/2009,0.524539928,0.498799974,0.518040112,0.492299202,0.507379425,0.481731214
7/9/2009,0.522029478,0.49827578,0.514979444,0.491741992,0.504578281,0.481028167
7/10/2009,0.461331971,0.493871184,0.454407105,0.487193834,0.446894769,0.476209473
7/13/2009,0.481285425,0.493383197,0.47465725,0.486586252,0.468474343,0.475812542
7/14/2009,0.520918961,0.495321381,0.515508943,0.488608445,0.50449922,0.478040785
7/15/2009,0.527169367,0.493618799,0.523091283,0.486926926,0.515492739,0.476381711
7/16/2009,0.528330759,0.494537009,0.520536357,0.487679082,0.51111578,0.477025746
