currdate,vol.pct.all,vol.pct.ma.all
2/3/2010,0.458594013,0.442794703
2/4/2010,0.424458082,0.440335808
2/5/2010,0.494672343,0.443293828
2/8/2010,0.441723036,0.446499366
2/9/2010,0.488103793,0.450115758
2/10/2010,0.45417711,0.449544845
2/11/2010,0.482372847,0.451149239
2/12/2010,0.40461702,0.44858286
2/16/2010,0.409731545,0.446968038
2/17/2010,0.459941663,0.447943338
2/18/2010,0.397730458,0.445830563
2/19/2010,0.409746893,0.443493673
2/22/2010,0.397599346,0.441780062
2/23/2010,0.459813761,0.442776399
2/24/2010,0.446477214,0.441364594
2/25/2010,0.451468134,0.441984181
2/26/2010,0.400601394,0.441687842
3/1/2010,0.430086364,0.439880363
3/2/2010,0.494773683,0.444358485
3/3/2010,0.479641022,0.444316486
3/4/2010,0.489608899,0.44586723
3/5/2010,0.430014593,0.446145056
3/8/2010,0.453135377,0.444068208
3/9/2010,0.507375536,0.447350833
3/10/2010,0.480071288,0.446949207
3/11/2010,0.468052635,0.447642984
3/12/2010,0.432669955,0.445157839
3/15/2010,0.429131241,0.44638355
3/16/2010,0.396912322,0.445742589
3/17/2010,0.471978731,0.446344442
3/18/2010,0.449928994,0.448954369
3/19/2010,0.445758696,0.450754959
3/22/2010,0.421201869,0.451935085
3/23/2010,0.445307426,0.451209769
3/24/2010,0.467862751,0.452279046
3/25/2010,0.445690917,0.451990185
3/26/2010,0.407411583,0.452330694
3/29/2010,0.373461153,0.449499434
3/30/2010,0.422239638,0.445872731
3/31/2010,0.436099717,0.443695666
4/1/2010,0.380867375,0.43825859
4/5/2010,0.389418091,0.436228765
4/6/2010,0.441948389,0.435669415
4/7/2010,0.431593459,0.431880311
4/8/2010,0.428222631,0.429287879
4/9/2010,0.402404304,0.426005462
4/12/2010,0.445294951,0.426636712
4/13/2010,0.437684373,0.427064368
4/14/2010,0.418333566,0.428135431
4/15/2010,0.427642792,0.425918634
4/16/2010,0.447864805,0.425815424
4/19/2010,0.446640916,0.425859535
4/20/2010,0.44795848,0.427197366
4/21/2010,0.45465554,0.427664772
4/22/2010,0.461527024,0.427347985
4/23/2010,0.394344183,0.424780648
4/26/2010,0.399335771,0.424376858
4/27/2010,0.398418668,0.425624734
4/28/2010,0.460331095,0.427529307
4/29/2010,0.424222673,0.426935454
4/30/2010,0.436219718,0.429703071
5/3/2010,0.400687058,0.43026652
5/4/2010,0.433058446,0.429822023
5/5/2010,0.465062297,0.431495465
5/6/2010,0.466669966,0.433417831
5/7/2010,0.46635243,0.436615238
5/10/2010,0.45035205,0.436868093
5/11/2010,0.417808096,0.435874279
5/12/2010,0.466742773,0.438294739
5/13/2010,0.458578755,0.439841537
5/14/2010,0.398501179,0.437373356
5/17/2010,0.390232129,0.434552917
5/18/2010,0.452878103,0.434798898
5/19/2010,0.468353694,0.435483805
5/20/2010,0.460756497,0.435445279
5/21/2010,0.461441842,0.438800162
5/24/2010,0.358375083,0.436752128
5/25/2010,0.455863226,0.439624355
5/26/2010,0.475148454,0.440365223
5/27/2010,0.522404685,0.445274324
6/1/2010,0.410025517,0.443964614
6/2/2010,0.469468312,0.447403677
6/3/2010,0.452425621,0.448372035
6/4/2010,0.439413879,0.447089615
6/7/2010,0.419400525,0.444726142
6/8/2010,0.474788106,0.445147926
6/9/2010,0.495129963,0.447386822
6/10/2010,0.518326741,0.452412754
6/11/2010,0.484220906,0.453286661
6/14/2010,0.457890665,0.453252256
6/15/2010,0.536446715,0.460149533
6/16/2010,0.521278043,0.466701829
6/17/2010,0.501755949,0.469145721
6/18/2010,0.410430828,0.466249578
6/21/2010,0.389130695,0.462668288
6/22/2010,0.512629201,0.465227656
6/23/2010,0.448462368,0.46973202
6/24/2010,0.428492768,0.468363497
6/25/2010,0.420950375,0.465653593
6/28/2010,0.445008464,0.461783782
6/29/2010,0.444965905,0.463530801
6/30/2010,0.442144946,0.462164633
7/1/2010,0.487806984,0.463933701
7/2/2010,0.309879101,0.457456962
7/6/2010,0.413958574,0.457184865
7/7/2010,0.403986859,0.453644802
7/8/2010,0.449426267,0.451359618
7/9/2010,0.367847656,0.443835663
7/12/2010,0.420536728,0.440651454
7/13/2010,0.457521812,0.440633012
7/14/2010,0.438460745,0.435733713
7/15/2010,0.44639704,0.431989663
7/16/2010,0.412387324,0.427521232
7/19/2010,0.368565102,0.425427946
7/20/2010,0.407289357,0.426335879
7/21/2010,0.439037465,0.422656292
7/22/2010,0.513616102,0.425913979
7/23/2010,0.401608588,0.42456977
7/26/2010,0.402068667,0.423625684
7/27/2010,0.479312314,0.425340877
7/28/2010,0.44793936,0.42548955
7/29/2010,0.475787148,0.42717166
7/30/2010,0.381781788,0.4218704
8/2/2010,0.446132746,0.428683082
8/3/2010,0.47913032,0.431941669
8/4/2010,0.429619726,0.433223313
8/5/2010,0.424675778,0.431985788
8/6/2010,0.379104491,0.43254863
8/9/2010,0.388906145,0.430967101
8/10/2010,0.457661263,0.430974073
8/11/2010,0.421406013,0.430121337
8/12/2010,0.420861612,0.428844565
8/13/2010,0.401747987,0.428312599
8/16/2010,0.386938949,0.429231291
8/17/2010,0.430746779,0.430404162
8/18/2010,0.405006827,0.42870263
8/19/2010,0.413496144,0.423696632
8/20/2010,0.394253872,0.423328896
8/23/2010,0.34327632,0.420389279
8/24/2010,0.429222545,0.417884791
8/25/2010,0.454601211,0.418217883
8/26/2010,0.403286029,0.414592827
8/27/2010,0.370518595,0.414029668
8/30/2010,0.327841335,0.408115097
8/31/2010,0.430233777,0.40567027
9/1/2010,0.402127987,0.404295683
9/2/2010,0.4278212,0.404452954
9/3/2010,0.332905108,0.402142985
9/7/2010,0.351480845,0.40027172
9/8/2010,0.46167304,0.400472309
9/9/2010,0.484622296,0.403633123
9/10/2010,0.420605975,0.403620341
9/13/2010,0.429797848,0.405022834
9/14/2010,0.442902772,0.407821025
9/15/2010,0.434178515,0.407992612
9/16/2010,0.449574413,0.410220991
9/17/2010,0.395006815,0.409296525
9/20/2010,0.374773236,0.408322493
9/21/2010,0.455678673,0.413942611
9/22/2010,0.415256185,0.413244293
9/23/2010,0.411271587,0.411077812
9/24/2010,0.402412061,0.411034113
9/27/2010,0.393382911,0.412177329
9/28/2010,0.412022937,0.416386409
9/29/2010,0.46400527,0.418074984
9/30/2010,0.400666301,0.418001899
10/1/2010,0.347095517,0.413965615
10/4/2010,0.397581557,0.417199438
10/5/2010,0.444601082,0.42185545
10/6/2010,0.445505593,0.421047077
10/7/2010,0.432128542,0.41842239
10/8/2010,0.350107639,0.414897473
10/12/2010,0.412992179,0.414057189
10/13/2010,0.389327047,0.411378403
10/14/2010,0.471903761,0.413264665
10/15/2010,0.394191363,0.410495513
10/18/2010,0.382666011,0.409878473
10/19/2010,0.4499862,0.413639121
10/20/2010,0.431685565,0.412439465
10/21/2010,0.435401005,0.413446706
10/22/2010,0.375012608,0.411633758
10/25/2010,0.34415598,0.408720953
10/26/2010,0.460948092,0.412099213
10/27/2010,0.438920367,0.413444084
10/28/2010,0.379606919,0.409224166
10/29/2010,0.421258875,0.410253795
11/1/2010,0.406103279,0.413204183
11/2/2010,0.418363509,0.414243281
11/3/2010,0.423152235,0.413170838
11/4/2010,0.442121063,0.413001612
11/5/2010,0.420289988,0.412409684
11/8/2010,0.367589144,0.41328376
11/9/2010,0.451578702,0.415213086
11/10/2010,0.453055722,0.418399519
11/11/2010,0.0839334,0.399001001
11/12/2010,0.360531918,0.397318029
11/15/2010,0.377439046,0.397056681
11/16/2010,0.409545937,0.395034668
11/17/2010,0.38066343,0.392483561
11/18/2010,0.397954326,0.390611227
11/19/2010,0.391129607,0.391417077
11/22/2010,0.348650892,0.391641823
11/23/2010,0.38063916,0.387626376
11/24/2010,0.317829095,0.381571812
11/29/2010,0.383155485,0.381749241
11/30/2010,0.415557951,0.381464194
12/1/2010,0.424354593,0.38237676
12/2/2010,0.425326392,0.382724904
12/3/2010,0.402489127,0.381691749
12/6/2010,0.429646355,0.381068014
12/7/2010,0.447868843,0.382446956
12/8/2010,0.443710653,0.386253032
12/9/2010,0.407654222,0.384056808
12/10/2010,0.412826603,0.382045352
12/13/2010,0.397279123,0.397712638
12/14/2010,0.416541519,0.400513118
12/15/2010,0.389052218,0.401093777
12/16/2010,0.433899945,0.402311477
12/17/2010,0.393456485,0.40295113
12/20/2010,0.333816441,0.399744235
12/21/2010,0.386899414,0.399532726
12/22/2010,0.36075297,0.40013783
12/27/2010,0.305399767,0.39637586
12/28/2010,0.357592739,0.398364042
12/29/2010,0.299089002,0.394160718
