currdate,cusip.pct.all,cusip.pct.ma.all,Short.cusip.pct,Short.cusip.pct.ma,YR5.cusip.pct,YR5.cusip.pct.ma,YR10.cusip.pct,YR10.cusip.pct.ma,Long.cusip.pct,Long.cusip.pct.ma
6/17/2009,0.51546073,0.497086882,0.466257669,0.428752053,0.543199316,0.532518566,0.531491713,0.519773429,0.478417266,0.450988731
6/18/2009,0.514643075,0.496550472,0.482428115,0.430444887,0.56017316,0.533042092,0.521594684,0.517297858,0.460859978,0.450344306
6/19/2009,0.475294118,0.495205528,0.388704319,0.42826627,0.522222222,0.531834054,0.497584541,0.51641951,0.419060052,0.448575634
6/22/2009,0.512319712,0.500784216,0.468023256,0.43337475,0.533276451,0.536392033,0.519553073,0.52270463,0.495092694,0.45539266
6/23/2009,0.513087532,0.50012443,0.453012048,0.433601954,0.534136546,0.535512654,0.52866242,0.521441951,0.496319664,0.455550259
6/24/2009,0.515107496,0.500566062,0.454022989,0.432679915,0.555644516,0.53547918,0.534375,0.522194792,0.461016949,0.456647083
6/25/2009,0.510663507,0.500995898,0.417142857,0.430945696,0.562711864,0.536903023,0.541448059,0.522911947,0.44568869,0.456639326
6/26/2009,0.474499677,0.500668217,0.435064935,0.43157683,0.548128342,0.538739265,0.489336493,0.521938114,0.373786408,0.453743281
6/29/2009,0.488530688,0.501262067,0.41955836,0.432335312,0.537037037,0.539282577,0.498876404,0.522542095,0.440677966,0.454410719
6/30/2009,0.510699001,0.501226308,0.473389356,0.436918759,0.545306122,0.538645727,0.521243523,0.521063287,0.469728601,0.454828968
7/1/2009,0.494423792,0.500440429,0.442622951,0.437184463,0.53470437,0.539268435,0.5,0.518329353,0.452546296,0.453722478
7/2/2009,0.454477889,0.497362991,0.389513109,0.434902193,0.474095797,0.535128397,0.4682861,0.513836681,0.434848485,0.453207249
7/6/2009,0.482223659,0.498233557,0.426116838,0.43612133,0.497363796,0.535064216,0.520515826,0.516156094,0.4408867,0.453689979
7/7/2009,0.500765697,0.498047914,0.442567568,0.436640875,0.550883095,0.535731237,0.512222222,0.515485154,0.440909091,0.452693072
7/8/2009,0.506520451,0.497909705,0.404458599,0.433067771,0.536065574,0.535227149,0.523157895,0.515244839,0.484269663,0.454269449
7/9/2009,0.492680012,0.496380053,0.441176471,0.433013919,0.527993109,0.533899911,0.493092455,0.511288958,0.465388711,0.454338442
7/10/2009,0.46503268,0.494631687,0.396491228,0.432377385,0.488245931,0.531016504,0.488399072,0.50955072,0.432465923,0.453458867
7/13/2009,0.480539862,0.495327518,0.401315789,0.432590233,0.508166969,0.531028766,0.515641855,0.511070711,0.434935522,0.454120563
7/14/2009,0.518226888,0.496980977,0.423780488,0.43583054,0.532821824,0.531411177,0.563086548,0.514704181,0.488132095,0.454914484
7/15/2009,0.524160283,0.497467837,0.474522293,0.435008462,0.543386689,0.531778137,0.556468172,0.516251803,0.482045702,0.454853823
7/16/2009,0.488689185,0.49612926,0.4778157,0.435586363,0.502604167,0.529748379,0.506507592,0.515002597,0.454651163,0.453665518
7/17/2009,0.466987179,0.493746465,0.384615385,0.430695727,0.497307002,0.526605071,0.49941928,0.513893827,0.4225844,0.451751739
7/20/2009,0.485378354,0.494250677,0.405660377,0.43154353,0.514919011,0.526239911,0.508695652,0.514449382,0.451434879,0.45337048
7/21/2009,0.507554561,0.49401242,0.440366972,0.430160716,0.524225576,0.525787367,0.536609829,0.51530222,0.479313824,0.452581537
7/22/2009,0.483036228,0.492509854,0.415929204,0.428306573,0.489845654,0.523572822,0.517057569,0.514721977,0.464948454,0.451012976
7/23/2009,0.494599204,0.49148444,0.42228739,0.426719793,0.506546645,0.521117929,0.512345679,0.513620511,0.487283825,0.45232632
7/24/2009,0.475659824,0.489734256,0.429378531,0.427331577,0.485470085,0.51725584,0.498385361,0.511467376,0.458725183,0.452978145
7/27/2009,0.489917637,0.490505154,0.389830508,0.425069856,0.505323505,0.515115598,0.514705882,0.512735846,0.482897384,0.458433693
7/28/2009,0.501765825,0.49116691,0.430985915,0.425641234,0.524324324,0.514479962,0.536536537,0.514618853,0.464147287,0.459607159
7/29/2009,0.48584501,0.489924211,0.403361345,0.422139833,0.52006552,0.513217932,0.504731861,0.513793269,0.454545455,0.458848002
7/30/2009,0.46913212,0.488659627,0.3875,0.419383685,0.491525424,0.511058985,0.502155172,0.513901028,0.435675676,0.458004471
8/3/2009,0.479976443,0.489934555,0.414705882,0.420643324,0.507005254,0.512704458,0.504329004,0.515703173,0.448484848,0.458686289
8/4/2009,0.503641457,0.491005445,0.447761194,0.421725542,0.517437145,0.513708125,0.533736153,0.51636419,0.475718533,0.460427881
8/5/2009,0.501268678,0.491030594,0.426666667,0.420930497,0.506622517,0.511495096,0.528403001,0.517173229,0.49757517,0.463261185
8/6/2009,0.503401361,0.490874639,0.423423423,0.421878738,0.481967213,0.508790178,0.571725572,0.519601612,0.490621915,0.463578797
8/7/2009,0.479923518,0.490236815,0.383900929,0.419014961,0.497237569,0.507252401,0.504796163,0.520186798,0.470391061,0.463828915
8/10/2009,0.493235294,0.491646946,0.410658307,0.419723315,0.513559322,0.508518071,0.514893617,0.521511525,0.474505723,0.465930905
8/11/2009,0.510608204,0.493150363,0.437125749,0.421513813,0.523581135,0.509288779,0.557531381,0.523606001,0.473843058,0.467876282
8/12/2009,0.508298172,0.492653927,0.380403458,0.419344961,0.52917009,0.509106192,0.531440162,0.522023682,0.504477612,0.468693558
8/13/2009,0.514888696,0.492190347,0.431192661,0.41717848,0.538333333,0.508853525,0.543248945,0.521362721,0.486788618,0.468930703
8/14/2009,0.470625395,0.491287158,0.369491525,0.411762271,0.477584629,0.507602548,0.506214689,0.521348076,0.460246361,0.469210463
8/17/2009,0.500862069,0.492980902,0.430868167,0.41407491,0.497991968,0.507636796,0.533477322,0.523050978,0.495991984,0.472880842
8/18/2009,0.51754386,0.494589178,0.411594203,0.414371602,0.527955272,0.508288609,0.556795132,0.525455952,0.503286385,0.475473418
8/19/2009,0.503329634,0.494377931,0.449152542,0.41481088,0.501557632,0.507155212,0.538934426,0.525572181,0.48989899,0.476002676
8/20/2009,0.502390999,0.49534567,0.421212121,0.415075026,0.485783916,0.506952125,0.541322314,0.526785419,0.511695906,0.478340049
8/21/2009,0.468104223,0.494020921,0.404458599,0.414183586,0.47774979,0.505512282,0.464130435,0.524374656,0.481400438,0.478045879
8/24/2009,0.496906637,0.495083261,0.387464387,0.412087879,0.523694779,0.507423517,0.507692308,0.524840004,0.491370558,0.479678148
8/25/2009,0.510555121,0.496115136,0.417322835,0.413462495,0.508258258,0.507570255,0.525676937,0.525388557,0.531813865,0.482123972
8/26/2009,0.498906506,0.49597217,0.376093294,0.410717864,0.510140406,0.506861059,0.538763494,0.525499904,0.486193294,0.483226273
8/27/2009,0.490571429,0.496208491,0.420168067,0.411558201,0.511146497,0.506415107,0.509824199,0.525754521,0.469565217,0.483977261
8/28/2009,0.450464396,0.495275104,0.395104895,0.411938445,0.487697715,0.506223722,0.442350333,0.522764279,0.42920354,0.483653654
8/31/2009,0.47957993,0.495255279,0.414790997,0.411942701,0.482470785,0.504996999,0.501061571,0.522600908,0.475946776,0.48502675
9/1/2009,0.467621934,0.493454303,0.393139842,0.409211633,0.461165049,0.502183394,0.493083004,0.52056825,0.478043912,0.485143019
9/2/2009,0.487338362,0.492757787,0.392215569,0.407489079,0.492406075,0.501472572,0.517805582,0.520038379,0.481617647,0.484345143
9/3/2009,0.492447991,0.492210118,0.404320988,0.406533957,0.48019802,0.501384112,0.534343434,0.518169272,0.494404883,0.484534291
